ID,MONTHS_BALANCE,STATUS
5010081,-15,C
5010081,-16,C
5010081,-17,C
5010081,-18,C
5010081,-19,C
5010081,-20,C
5010081,-21,C
5010081,-22,C
5010081,-23,C
5010081,-24,C
5010081,-25,C
5010081,-26,C
5010081,-27,C
5010081,-28,C
5010081,-29,C
5010081,-30,C
5010081,-31,C
5010081,-32,C
5010081,-33,C
5010081,-34,C
5010081,-35,C
5010081,-36,C
5010081,-37,C
5010081,-38,C
5010081,-39,C
5010081,-40,X
5010081,-41,X
5010081,-42,X
5010081,-43,X
5010081,-44,X
5010081,-45,X
5010081,-46,0
5010081,-47,0
5010081,-48,0
5010081,-49,0
5010081,-50,0
5010081,-51,0
5010081,-52,0
5010081,-53,0
5010081,-54,X
5010081,-55,X
5010081,-56,X
5010081,-57,X
5010083,0,0
5010083,-1,0
5010083,-2,0
5010083,-3,0
5010083,-4,0
5010083,-5,X
5010083,-6,X
5010083,-7,X
5010083,-8,X
5010084,0,0
5010084,-1,0
5010084,-2,0
5010084,-3,0
5010084,-4,0
5010084,-5,0
5010084,-6,0
5010084,-7,0
5010084,-8,0
5010085,0,X
5010085,-1,X
5010085,-2,X
5010085,-3,X
5010085,-4,X
5010085,-5,X
5010085,-6,X
5010085,-7,X
5010085,-8,X
5010085,-9,X
5010085,-10,X
5010085,-11,X
5010085,-12,X
5010085,-13,X
5010085,-14,X
5010085,-15,X
5010085,-16,X
5010085,-17,X
5010085,-18,X
5010085,-19,0
5010085,-20,0
5010085,-21,0
5010085,-22,0
5010085,-23,0
5010085,-24,0
5010085,-25,0
5010085,-26,0
5010085,-27,0
5010085,-28,0
5010085,-29,0
5010085,-30,0
5010085,-31,0
5010085,-32,0
5010085,-33,0
5010085,-34,0
5010085,-35,0
5010085,-36,0
5010085,-37,0
5010085,-38,0
5010085,-39,0
5010085,-40,0
5010085,-41,0
5010085,-42,0
5010085,-43,0
5010085,-44,0
5010085,-45,0
5010085,-46,0
5010085,-47,0
5010085,-48,X
5010086,0,0
5010086,-1,0
5010086,-2,0
5010086,-3,0
5010086,-4,X
5010086,-5,X
5010086,-6,X
5010086,-7,X
5010087,0,C
5010087,-1,C
5010087,-2,C
5010087,-3,C
5010087,-4,C
5010087,-5,C
5010087,-6,C
5010087,-7,C
5010087,-8,C
5010087,-9,C
5010087,-10,0
5010087,-11,0
5010087,-12,0
5010087,-13,0
5010087,-14,0
5010087,-15,0
5010087,-16,0
5010087,-17,0
5010088,0,X
5010088,-1,X
5010088,-2,X
5010088,-3,X
5010088,-4,X
5010088,-5,X
5010088,-6,X
5010088,-7,X
5010088,-8,X
5010088,-9,X
5010088,-10,X
5010088,-11,X
5010088,-12,X
5010088,-13,X
5010088,-14,X
5010088,-15,X
5010088,-16,X
5010088,-17,X
5010089,-1,X
5010089,-2,0
5010089,-3,0
5010089,-4,0
5010089,-5,X
5010090,-12,C
5010090,-13,C
5010090,-14,C
5010090,-15,C
5010090,-16,C
5010090,-17,C
5010090,-18,C
5010090,-19,C
5010090,-20,C
5010090,-21,C
5010090,-22,C
5010090,-23,C
5010090,-24,C
5010090,-25,C
5010090,-26,C
5010090,-27,C
5010090,-28,C
5010090,-29,C
5010090,-30,0
5010090,-31,0
5010090,-32,X
5010090,-33,0
5010090,-34,0
5010091,-5,C
5010091,-6,C
5010091,-7,C
5010091,-8,C
5010091,-9,C
5010091,-10,C
5010091,-11,C
5010091,-12,C
5010091,-13,C
5010091,-14,C
5010091,-15,C
5010091,-16,C
5010091,-17,C
5010091,-18,C
5010091,-19,C
5010091,-20,C
5010091,-21,C
5010091,-22,0
5010091,-23,0
5010092,0,C
5010092,-1,C
5010092,-2,C
5010092,-3,C
5010092,-4,C
5010092,-5,C
5010092,-6,C
5010092,-7,C
5010092,-8,C
5010092,-9,C
5010092,-10,C
5010092,-11,C
5010092,-12,C
5010092,-13,C
5010092,-14,C
5010092,-15,C
5010092,-16,C
5010092,-17,0
5010092,-18,0
5010092,-19,X
5010092,-20,0
5010092,-21,0
5010093,-5,C
5010093,-6,C
5010093,-7,C
5010093,-8,C
5010093,-9,C
5010093,-10,C
5010093,-11,1
5010093,-12,0
5010093,-13,0
5010093,-14,0
5010093,-15,0
5010093,-16,0
5010094,0,0
5010094,-1,0
5010094,-2,0
5010094,-3,X
5010099,0,C
5010099,-1,C
5010099,-2,C
5010099,-3,C
5010099,-4,C
5010099,-5,C
5010099,-6,C
5010099,-7,C
5010099,-8,C
5010099,-9,C
5010099,-10,C
5010099,-11,C
5010099,-12,C
5010099,-13,C
5010099,-14,C
5010099,-15,C
5010099,-16,C
5010099,-17,C
5010099,-18,C
5010099,-19,C
5010099,-20,C
5010099,-21,C
5010099,-22,C
5010099,-23,C
5010099,-24,C
5010099,-25,C
5010099,-26,C
5010099,-27,C
5010099,-28,C
5010099,-29,C
5010099,-30,C
5010099,-31,C
5010099,-32,C
5010099,-33,0
5010099,-34,0
5010099,-35,0
5010099,-36,0
5010099,-37,0
5010099,-38,0
5010099,-39,0
5010099,-40,0
5010099,-41,0
5010099,-42,0
5010101,0,C
5010101,-1,C
5010101,-2,C
5010101,-3,C
5010101,-4,C
5010101,-5,C
5010101,-6,X
5010101,-7,X
5010101,-8,X
5010101,-9,X
5010101,-10,X
5010101,-11,X
5010101,-12,X
5010101,-13,X
5010101,-14,X
5010101,-15,X
5010101,-16,X
5010101,-17,X
5010101,-18,X
5010101,-19,X
5010101,-20,X
5010101,-21,X
5010101,-22,X
5010101,-23,X
5010101,-24,X
5010101,-25,X
5010101,-26,X
5010101,-27,X
5010101,-28,X
5010101,-29,X
5010101,-30,X
5010101,-31,X
5010101,-32,X
5010101,-33,X
5010101,-34,X
5010101,-35,X
5010101,-36,X
5010101,-37,X
5010101,-38,X
5010101,-39,X
5010102,0,X
5010102,-1,X
5010102,-2,X
5010102,-3,X
5010102,-4,X
5010102,-5,X
5010102,-6,X
5010102,-7,X
5010102,-8,X
5010102,-9,X
5010102,-10,X
5010102,-11,X
5010102,-12,X
5010102,-13,X
5010102,-14,X
5010102,-15,X
5010102,-16,X
5010102,-17,X
5010102,-18,X
5010102,-19,X
5010102,-20,X
5010102,-21,X
5010102,-22,X
5010102,-23,X
5010102,-24,X
5010102,-25,X
5010102,-26,X
5010102,-27,X
5010102,-28,X
5010102,-29,X
5010102,-30,X
5010102,-31,X
5010102,-32,X
5010102,-33,X
5010102,-34,X
5010102,-35,X
5010102,-36,X
5010102,-37,X
5010102,-38,X
5010102,-39,X
5010102,-40,X
5010102,-41,X
5010102,-42,X
5010104,0,0
5010104,-1,0
5010104,-2,X
5010104,-3,0
5010104,-4,0
5010104,-5,X
5010104,-6,X
5010104,-7,X
5010104,-8,X
5010104,-9,0
5010104,-10,X
5010104,-11,0
5010104,-12,X
5010104,-13,0
5010104,-14,X
5010104,-15,0
5010104,-16,0
5010104,-17,X
5010104,-18,X
5010104,-19,0
5010104,-20,0
5010104,-21,X
5010104,-22,0
5010104,-23,X
5010104,-24,0
5010104,-25,X
5010104,-26,X
5010104,-27,X
5010104,-28,0
5010104,-29,X
5010104,-30,X
5010104,-31,X
5010104,-32,X
5010104,-33,X
5010104,-34,X
5010104,-35,X
5010104,-36,X
5010104,-37,X
5010104,-38,X
5010104,-39,X
5010104,-40,X
5010104,-41,X
5010104,-42,X
5010104,-43,X
5010104,-44,0
5010105,-19,C
5010105,-20,C
5010105,-21,C
5010105,-22,C
5010105,-23,C
5010105,-24,C
5010105,-25,C
5010105,-26,C
5010105,-27,C
5010105,-28,C
5010105,-29,C
5010105,-30,C
5010105,-31,C
5010105,-32,C
5010105,-33,C
5010105,-34,C
5010105,-35,C
5010105,-36,C
5010105,-37,C
5010105,-38,C
5010105,-39,C
5010105,-40,C
5010105,-41,C
5010105,-42,C
5010105,-43,C
5010105,-44,C
5010105,-45,0
5010105,-46,0
5010105,-47,0
5010105,-48,0
5010105,-49,0
5010105,-50,0
5010105,-51,0
5010105,-52,0
5010105,-53,0
5010105,-54,0
5010105,-55,0
5010105,-56,0
5010105,-57,0
5010105,-58,0
5010105,-59,0
5010106,0,X
5010106,-1,X
5010106,-2,0
5010108,-21,C
5010108,-22,C
5010108,-23,C
5010108,-24,C
5010108,-25,C
5010108,-26,C
5010108,-27,C
5010108,-28,C
5010108,-29,C
5010108,-30,C
5010108,-31,C
5010108,-32,0
5010108,-33,0
5010108,-34,0
5010108,-35,0
5010108,-36,0
5010108,-37,0
5010108,-38,0
5010108,-39,0
5010108,-40,0
5010108,-41,0
5010108,-42,0
5010108,-43,X
5010109,-10,C
5010109,-11,C
5010109,-12,C
5010109,-13,C
5010109,-14,C
5010109,-15,C
5010109,-16,C
5010109,-17,C
5010109,-18,C
5010109,-19,C
5010109,-20,C
5010109,-21,0
5010109,-22,0
5010109,-23,0
5010109,-24,0
5010109,-25,0
5010109,-26,0
5010109,-27,0
5010109,-28,0
5010109,-29,0
5010109,-30,0
5010109,-31,0
5010109,-32,X
5010110,-1,C
5010110,-2,C
5010110,-3,C
5010110,-4,C
5010110,-5,C
5010110,-6,C
5010110,-7,C
5010110,-8,C
5010110,-9,C
5010110,-10,C
5010110,-11,C
5010110,-12,0
5010110,-13,0
5010110,-14,0
5010110,-15,0
5010110,-16,0
5010110,-17,0
5010110,-18,0
5010110,-19,0
5010110,-20,0
5010110,-21,0
5010110,-22,0
5010110,-23,X
5010111,0,0
5010111,-1,0
5010111,-2,0
5010111,-3,0
5010111,-4,0
5010111,-5,0
5010111,-6,0
5010111,-7,0
5010111,-8,0
5010111,-9,0
5010111,-10,0
5010111,-11,0
5010111,-12,0
5010111,-13,0
5010111,-14,0
5010111,-15,0
5010111,-16,0
5010111,-17,0
5010111,-18,0
5010111,-19,0
5010111,-20,0
5010111,-21,0
5010111,-22,0
5010111,-23,0
5010111,-24,0
5010111,-25,0
5010111,-26,0
5010111,-27,0
5010111,-28,0
5010111,-29,0
5010111,-30,0
5010111,-31,0
5010111,-32,0
5010111,-33,0
5010111,-34,0
5010111,-35,0
5010112,0,0
5010112,-1,0
5010112,-2,0
5010112,-3,0
5010112,-4,0
5010112,-5,0
5010112,-6,0
5010112,-7,0
5010112,-8,0
5010112,-9,0
5010112,-10,X
5010113,-14,X
5010113,-15,0
5010113,-16,0
5010113,-17,0
5010113,-18,0
5010113,-19,0
5010113,-20,0
5010113,-21,0
5010113,-22,0
5010113,-23,0
5010113,-24,0
5010113,-25,0
5010113,-26,0
5010113,-27,0
5010113,-28,0
5010113,-29,0
5010113,-30,0
5010113,-31,0
5010113,-32,0
5010113,-33,0
5010113,-34,0
5010113,-35,0
5010113,-36,0
5010113,-37,0
5010113,-38,0
5010113,-39,0
5010113,-40,0
5010113,-41,0
5010113,-42,0
5010113,-43,0
5010114,0,C
5010114,-1,C
5010114,-2,C
5010114,-3,C
5010114,-4,C
5010114,-5,C
5010114,-6,C
5010114,-7,C
5010114,-8,C
5010114,-9,C
5010114,-10,C
5010114,-11,C
5010114,-12,C
5010114,-13,C
5010114,-14,C
5010114,-15,C
5010114,-16,C
5010114,-17,C
5010114,-18,C
5010114,-19,C
5010114,-20,C
5010114,-21,C
5010114,-22,C
5010114,-23,C
5010114,-24,C
5010114,-25,C
5010114,-26,C
5010114,-27,C
5010114,-28,0
5010114,-29,0
5010114,-30,0
5010114,-31,0
5010114,-32,0
5010114,-33,0
5010114,-34,0
5010114,-35,0
5010114,-36,0
5010114,-37,0
5010114,-38,1
5010114,-39,0
5010115,0,0
5010115,-1,0
5010115,-2,0
5010115,-3,0
5010115,-4,0
5010116,-8,C
5010116,-9,C
5010116,-10,C
5010116,-11,C
5010116,-12,C
5010116,-13,C
5010116,-14,0
5010116,-15,0
5010116,-16,0
5010116,-17,0
5010116,-18,0
5010116,-19,0
5010116,-20,0
5010116,-21,0
5010116,-22,0
5010116,-23,0
5010116,-24,0
5010116,-25,0
5010116,-26,0
5010116,-27,0
5010116,-28,0
5010116,-29,0
5010116,-30,0
5010116,-31,0
5010116,-32,0
5010116,-33,0
5010116,-34,0
5010116,-35,0
5010116,-36,0
5010116,-37,0
5010116,-38,0
5010116,-39,0
5010116,-40,0
5010116,-41,0
5010117,0,C
5010117,-1,C
5010117,-2,C
5010117,-3,C
5010117,-4,C
5010117,-5,C
5010117,-6,C
5010117,-7,C
5010117,-8,C
5010117,-9,C
5010117,-10,C
5010117,-11,C
5010117,-12,C
5010117,-13,C
5010117,-14,C
5010117,-15,C
5010117,-16,0
5010117,-17,0
5010117,-18,0
5010117,-19,0
5010118,0,0
5010118,-1,0
5010118,-2,0
5010118,-3,0
5010118,-4,X
5010119,0,C
5010119,-1,C
5010119,-2,C
5010119,-3,C
5010119,-4,C
5010119,-5,C
5010119,-6,C
5010119,-7,0
5010119,-8,0
5010119,-9,0
5010119,-10,0
5010119,-11,0
5010119,-12,0
5010120,-5,C
5010120,-6,C
5010120,-7,C
5010120,-8,C
5010120,-9,C
5010120,-10,C
5010120,-11,C
5010120,-12,C
5010120,-13,C
5010120,-14,C
5010120,-15,C
5010120,-16,C
5010120,-17,C
5010120,-18,C
5010120,-19,C
5010120,-20,C
5010120,-21,C
5010120,-22,C
5010120,-23,C
5010120,-24,0
5010120,-25,0
5010120,-26,0
5010120,-27,0
5010120,-28,0
5010120,-29,0
5010121,0,0
5010121,-1,0
5010121,-2,0
5010122,0,C
5010122,-1,C
5010122,-2,C
5010122,-3,C
5010122,-4,C
5010122,-5,C
5010122,-6,C
5010122,-7,C
5010122,-8,C
5010122,-9,C
5010122,-10,C
5010122,-11,C
5010122,-12,C
5010122,-13,0
5010122,-14,0
5010122,-15,0
5010122,-16,0
5010122,-17,0
5010122,-18,0
5010123,-12,0
5010123,-13,0
5010123,-14,0
5010123,-15,0
5010123,-16,0
5010123,-17,0
5010123,-18,0
5010123,-19,0
5010123,-20,0
5010123,-21,0
5010123,-22,0
5010123,-23,0
5010123,-24,0
5010124,-40,C
5010124,-41,C
5010124,-42,C
5010124,-43,C
5010124,-44,C
5010124,-45,C
5010124,-46,C
5010124,-47,C
5010124,-48,C
5010124,-49,0
5010124,-50,0
5010124,-51,0
5010126,0,C
5010126,-1,C
5010126,-2,C
5010126,-3,C
5010126,-4,C
5010126,-5,C
5010126,-6,C
5010126,-7,C
5010126,-8,C
5010126,-9,X
5010127,0,C
5010127,-1,C
5010127,-2,C
5010127,-3,C
5010127,-4,C
5010127,-5,C
5010127,-6,C
5010127,-7,C
5010127,-8,C
5010127,-9,C
5010127,-10,C
5010127,-11,0
5010127,-12,0
5010127,-13,0
5010127,-14,0
5010127,-15,0
5010128,-20,X
5010128,-21,0
5010128,-22,0
5010128,-23,0
5010128,-24,0
5010128,-25,0
5010128,-26,0
5010128,-27,0
5010128,-28,0
5010128,-29,0
5010128,-30,0
5010128,-31,0
5010128,-32,0
5010128,-33,0
5010128,-34,0
5010128,-35,0
5010128,-36,0
5010128,-37,0
5010128,-38,0
5010128,-39,0
5010128,-40,0
5010128,-41,0
5010128,-42,0
5010128,-43,X
5010129,0,C
5010129,-1,C
5010129,-2,C
5010129,-3,C
5010129,-4,C
5010129,-5,C
5010129,-6,C
5010129,-7,C
5010129,-8,C
5010129,-9,C
5010129,-10,C
5010129,-11,C
5010129,-12,C
5010129,-13,C
5010129,-14,C
5010129,-15,C
5010129,-16,C
5010129,-17,C
5010129,-18,C
5010129,-19,C
5010129,-20,C
5010129,-21,C
5010129,-22,C
5010129,-23,C
5010129,-24,C
5010129,-25,C
5010129,-26,C
5010129,-27,C
5010129,-28,C
5010129,-29,C
5010129,-30,C
5010129,-31,C
5010129,-32,C
5010129,-33,C
5010129,-34,C
5010129,-35,C
5010129,-36,C
5010129,-37,C
5010129,-38,C
5010129,-39,C
5010129,-40,C
5010129,-41,C
5010129,-42,C
5010129,-43,C
5010129,-44,C
5010129,-45,C
5010129,-46,0
5010129,-47,0
5010129,-48,0
5010129,-49,0
5010129,-50,0
5010133,0,C
5010133,-1,C
5010133,-2,C
5010133,-3,C
5010133,-4,C
5010133,-5,C
5010133,-6,C
5010133,-7,C
5010133,-8,C
5010133,-9,C
5010133,-10,C
5010133,-11,C
5010133,-12,C
5010133,-13,C
5010133,-14,C
5010133,-15,C
5010133,-16,C
5010133,-17,C
5010133,-18,C
5010133,-19,C
5010133,-20,C
5010133,-21,C
5010133,-22,C
5010133,-23,C
5010133,-24,C
5010133,-25,C
5010133,-26,C
5010133,-27,C
5010133,-28,C
5010133,-29,C
5010133,-30,C
5010133,-31,C
5010133,-32,C
5010133,-33,C
5010133,-34,C
5010133,-35,C
5010133,-36,C
5010133,-37,C
5010133,-38,C
5010133,-39,C
5010133,-40,C
5010133,-41,C
5010133,-42,C
5010133,-43,C
5010133,-44,C
5010133,-45,C
5010133,-46,0
5010133,-47,X
5010133,-48,0
5010133,-49,0
5010133,-50,0
5010133,-51,0
5010133,-52,0
5010133,-53,0
5010133,-54,X
5010133,-55,0
5010133,-56,X
5010135,0,C
5010135,-1,C
5010135,-2,C
5010135,-3,C
5010135,-4,C
5010135,-5,C
5010135,-6,C
5010135,-7,C
5010135,-8,C
5010135,-9,C
5010135,-10,C
5010135,-11,C
5010135,-12,C
5010135,-13,C
5010135,-14,C
5010135,-15,C
5010135,-16,C
5010135,-17,C
5010135,-18,C
5010135,-19,C
5010135,-20,C
5010135,-21,C
5010135,-22,C
5010135,-23,C
5010135,-24,C
5010135,-25,C
5010135,-26,C
5010135,-27,C
5010135,-28,C
5010135,-29,C
5010135,-30,C
5010135,-31,C
5010135,-32,0
5010135,-33,0
5010135,-34,0
5010135,-35,0
5010135,-36,0
5010135,-37,0
5010135,-38,X
5010135,-39,X
5010136,-40,C
5010136,-41,C
5010136,-42,C
5010136,-43,C
5010136,-44,C
5010136,-45,C
5010136,-46,C
5010136,-47,C
5010136,-48,0
5010136,-49,0
5010136,-50,X
5010137,0,C
5010137,-1,C
5010137,-2,C
5010137,-3,C
5010137,-4,C
5010137,-5,C
5010137,-6,C
5010137,-7,C
5010137,-8,C
5010137,-9,C
5010137,-10,C
5010137,-11,C
5010137,-12,C
5010137,-13,C
5010137,-14,C
5010137,-15,C
5010137,-16,C
5010137,-17,C
5010137,-18,C
5010137,-19,C
5010137,-20,C
5010137,-21,C
5010137,-22,C
5010137,-23,C
5010137,-24,C
5010137,-25,C
5010137,-26,C
5010137,-27,C
5010137,-28,C
5010137,-29,C
5010137,-30,C
5010137,-31,C
5010137,-32,C
5010137,-33,C
5010137,-34,C
5010137,-35,C
5010137,-36,0
5010137,-37,0
5010137,-38,0
5010137,-39,0
5010137,-40,0
5010137,-41,0
5010137,-42,0
5010138,0,C
5010138,-1,C
5010138,-2,0
5010138,-3,0
5010138,-4,0
5010138,-5,0
5010138,-6,1
5010138,-7,0
5010138,-8,0
5010138,-9,0
5010138,-10,0
5010139,-12,X
5010139,-13,0
5010139,-14,0
5010139,-15,0
5010139,-16,0
5010139,-17,0
5010139,-18,0
5010139,-19,0
5010139,-20,0
5010139,-21,0
5010139,-22,0
5010139,-23,0
5010139,-24,0
5010139,-25,1
5010139,-26,0
5010139,-27,0
5010139,-28,0
5010139,-29,0
5010139,-30,0
5010139,-31,0
5010140,0,C
5010140,-1,C
5010140,-2,C
5010140,-3,C
5010140,-4,C
5010140,-5,C
5010140,-6,C
5010140,-7,C
5010140,-8,C
5010140,-9,C
5010140,-10,C
5010140,-11,C
5010140,-12,C
5010140,-13,0
5010140,-14,0
5010140,-15,0
5010140,-16,0
5010140,-17,0
5010140,-18,0
5010140,-19,0
5010140,-20,0
5010140,-21,0
5010140,-22,0
5010140,-23,0
5010141,0,0
5010141,-1,0
5010143,-29,X
5010143,-30,0
5010143,-31,0
5010143,-32,0
5010143,-33,0
5010143,-34,0
5010143,-35,0
5010143,-36,0
5010143,-37,0
5010143,-38,0
5010143,-39,0
5010143,-40,0
5010143,-41,0
5010143,-42,1
5010143,-43,0
5010143,-44,0
5010143,-45,0
5010143,-46,0
5010143,-47,0
5010143,-48,0
5010144,0,0
5010144,-1,0
5010144,-2,0
5010144,-3,0
5010144,-4,0
5010144,-5,0
5010144,-6,X
5010145,0,0
5010145,-1,0
5010145,-2,0
5010145,-3,0
5010145,-4,0
5010145,-5,0
5010145,-6,0
5010145,-7,0
5010145,-8,0
5010145,-9,0
5010145,-10,0
5010145,-11,0
5010145,-12,1
5010145,-13,0
5010145,-14,0
5010145,-15,0
5010145,-16,0
5010145,-17,0
5010145,-18,0
5010146,-15,X
5010146,-16,0
5010146,-17,0
5010146,-18,0
5010146,-19,0
5010146,-20,0
5010146,-21,0
5010146,-22,0
5010146,-23,0
5010146,-24,0
5010146,-25,0
5010146,-26,0
5010146,-27,0
5010146,-28,1
5010146,-29,0
5010146,-30,0
5010146,-31,0
5010146,-32,0
5010146,-33,0
5010146,-34,0
5010147,-1,X
5010147,-2,0
5010147,-3,0
5010147,-4,0
5010147,-5,0
5010147,-6,0
5010147,-7,0
5010147,-8,0
5010147,-9,0
5010147,-10,0
5010147,-11,0
5010147,-12,0
5010147,-13,0
5010147,-14,0
5010147,-15,0
5010147,-16,0
5010147,-17,0
5010147,-18,0
5010147,-19,0
5010147,-20,0
5010147,-21,0
5010147,-22,0
5010150,-25,C
5010150,-26,C
5010150,-27,C
5010150,-28,C
5010150,-29,C
5010150,-30,C
5010150,-31,C
5010150,-32,C
5010150,-33,C
5010150,-34,C
5010150,-35,C
5010150,-36,C
5010150,-37,C
5010150,-38,C
5010150,-39,C
5010150,-40,C
5010150,-41,C
5010150,-42,C
5010150,-43,C
5010150,-44,C
5010150,-45,C
5010150,-46,C
5010150,-47,C
5010150,-48,C
5010150,-49,C
5010150,-50,C
5010150,-51,C
5010150,-52,C
5010150,-53,C
5010150,-54,X
5010151,-6,X
5010151,-7,0
5010151,-8,0
5010151,-9,0
5010151,-10,0
5010151,-11,0
5010151,-12,0
5010151,-13,0
5010151,-14,0
5010151,-15,0
5010151,-16,0
5010151,-17,0
5010151,-18,0
5010151,-19,0
5010151,-20,0
5010151,-21,0
5010151,-22,0
5010151,-23,0
5010151,-24,0
5010151,-25,0
5010151,-26,0
5010151,-27,0
5010152,0,C
5010152,-1,C
5010152,-2,C
5010152,-3,C
5010152,-4,C
5010152,-5,C
5010152,-6,C
5010152,-7,C
5010152,-8,C
5010152,-9,C
5010152,-10,C
5010152,-11,C
5010152,-12,X
5010152,-13,X
5010152,-14,X
5010152,-15,X
5010152,-16,X
5010152,-17,X
5010152,-18,X
5010152,-19,X
5010152,-20,X
5010153,0,C
5010153,-1,C
5010153,-2,C
5010153,-3,C
5010153,-4,C
5010153,-5,C
5010153,-6,C
5010153,-7,C
5010153,-8,C
5010153,-9,C
5010153,-10,C
5010153,-11,C
5010153,-12,C
5010153,-13,C
5010153,-14,C
5010153,-15,C
5010153,-16,C
5010153,-17,C
5010153,-18,C
5010153,-19,C
5010153,-20,C
5010153,-21,C
5010153,-22,C
5010153,-23,C
5010153,-24,C
5010153,-25,C
5010153,-26,C
5010153,-27,X
5010153,-28,X
5010153,-29,X
5010153,-30,X
5010153,-31,X
5010153,-32,X
5010153,-33,X
5010153,-34,X
5010153,-35,X
5010154,0,C
5010154,-1,C
5010154,-2,C
5010154,-3,C
5010154,-4,C
5010154,-5,C
5010154,-6,C
5010154,-7,C
5010154,-8,C
5010154,-9,C
5010154,-10,C
5010154,-11,C
5010154,-12,C
5010154,-13,C
5010154,-14,C
5010154,-15,C
5010154,-16,C
5010154,-17,C
5010154,-18,C
5010154,-19,C
5010154,-20,C
5010154,-21,C
5010154,-22,C
5010154,-23,C
5010154,-24,X
5010156,-8,X
5010156,-9,0
5010156,-10,0
5010156,-11,X
5010156,-12,X
5010156,-13,X
5010156,-14,0
5010156,-15,0
5010156,-16,0
5010156,-17,0
5010156,-18,0
5010156,-19,0
5010156,-20,0
5010156,-21,0
5010156,-22,0
5010156,-23,0
5010156,-24,0
5010156,-25,0
5010156,-26,0
5010156,-27,0
5010156,-28,0
5010156,-29,X
5010158,0,X
5010158,-1,X
5010158,-2,X
5010158,-3,X
5010158,-4,0
5010158,-5,X
5010159,0,C
5010159,-1,C
5010159,-2,C
5010159,-3,0
5010159,-4,0
5010159,-5,0
5010159,-6,0
5010159,-7,0
5010159,-8,0
5010159,-9,0
5010159,-10,0
5010160,0,C
5010160,-1,C
5010160,-2,0
5010160,-3,0
5010160,-4,0
5010160,-5,0
5010160,-6,0
5010160,-7,0
5010160,-8,0
5010160,-9,0
5010160,-10,0
5010160,-11,0
5010160,-12,0
5010160,-13,0
5010160,-14,0
5010160,-15,0
5010160,-16,0
5010160,-17,0
5010160,-18,0
5010160,-19,0
5010160,-20,0
5010160,-21,0
5010160,-22,0
5010160,-23,0
5010160,-24,0
5010160,-25,0
5010160,-26,0
5010160,-27,0
5010160,-28,0
5010160,-29,X
5010161,-10,C
5010161,-11,C
5010161,-12,C
5010161,-13,C
5010161,-14,C
5010161,-15,C
5010161,-16,C
5010161,-17,C
5010161,-18,C
5010161,-19,C
5010161,-20,C
5010161,-21,C
5010161,-22,C
5010161,-23,C
5010161,-24,0
5010161,-25,X
5010161,-26,0
5010161,-27,X
5010161,-28,0
5010161,-29,0
5010161,-30,0
5010161,-31,X
5010161,-32,0
5010161,-33,X
5010161,-34,0
5010161,-35,X
5010161,-36,X
5010161,-37,X
5010161,-38,0
5010161,-39,X
5010162,0,0
5010162,-1,0
5010162,-2,0
5010162,-3,0
5010162,-4,0
5010162,-5,0
5010162,-6,0
5010162,-7,X
5010163,0,C
5010163,-1,C
5010163,-2,C
5010163,-3,0
5010163,-4,0
5010163,-5,0
5010163,-6,0
5010163,-7,0
5010163,-8,0
5010163,-9,0
5010163,-10,0
5010163,-11,0
5010163,-12,0
5010163,-13,0
5010163,-14,0
5010163,-15,0
5010163,-16,0
5010163,-17,0
5010163,-18,0
5010163,-19,0
5010163,-20,0
5010163,-21,0
5010163,-22,0
5010163,-23,0
5010163,-24,0
5010163,-25,0
5010163,-26,0
5010163,-27,0
5010163,-28,0
5010163,-29,0
5010163,-30,X
5010164,0,C
5010164,-1,C
5010164,-2,C
5010164,-3,C
5010164,-4,C
5010164,-5,C
5010164,-6,C
5010164,-7,C
5010164,-8,C
5010164,-9,C
5010164,-10,C
5010164,-11,C
5010164,-12,0
5010164,-13,0
5010164,-14,0
5010164,-15,0
5010164,-16,0
5010164,-17,0
5010164,-18,0
5010164,-19,0
5010164,-20,0
5010164,-21,0
5010164,-22,0
5010164,-23,0
5010164,-24,0
5010164,-25,0
5010164,-26,0
5010164,-27,0
5010164,-28,0
5010164,-29,0
5010164,-30,0
5010164,-31,0
5010164,-32,0
5010164,-33,0
5010164,-34,0
5010164,-35,0
5010164,-36,0
5010164,-37,0
5010164,-38,0
5010164,-39,X
5010165,0,1
5010165,-1,0
5010165,-2,0
5010165,-3,0
5010165,-4,0
5010165,-5,0
5010165,-6,0
5010165,-7,0
5010165,-8,0
5010165,-9,0
5010165,-10,0
5010165,-11,0
5010166,0,0
5010166,-1,0
5010166,-2,0
5010166,-3,0
5010166,-4,0
5010166,-5,0
5010166,-6,0
5010166,-7,0
5010166,-8,0
5010166,-9,0
5010166,-10,0
5010166,-11,0
5010166,-12,0
5010166,-13,0
5010166,-14,1
5010166,-15,0
5010166,-16,0
5010170,0,C
5010170,-1,C
5010170,-2,C
5010170,-3,C
5010170,-4,C
5010170,-5,0
5010170,-6,0
5010170,-7,0
5010170,-8,0
5010170,-9,0
5010170,-10,0
5010170,-11,0
5010170,-12,0
5010170,-13,0
5010170,-14,0
5010170,-15,0
5010170,-16,0
5010170,-17,0
5010170,-18,0
5010170,-19,0
5010170,-20,0
5010170,-21,1
5010170,-22,0
5010170,-23,0
5010170,-24,0
5010170,-25,0
5010170,-26,0
5010170,-27,0
5010170,-28,0
5010170,-29,0
5010170,-30,0
