Car Ownership,Property Ownership,Number of Children,Annual Income,Income Category,Education Level,Marital Status,Housing Type,Age (Days),Employment Duration (Days),Work Phone,Phone,Email,Occupation,Family Size,Approved,Prediction,Actual,Explanation,Reason
1,0,0,270000.0,0,1,1,1,35,1392.0,0.0,0.0,0.0,8,2.0,0,Denied,Denied,"This application was denied due to Email, Income Category, Housing Type, -0.82, Work Phone, Phone, Family Size, Education Level, -0.85, Annual Income.","This application was denied due to Email, Income Category, Housing Type, -0.82, Work Phone, Phone, Family Size, Education Level, -0.85, Annual Income."
1,0,0,270000.0,0,1,1,1,35,1392.0,0.0,0.0,0.0,8,2.0,0,Denied,Denied,"This application was denied due to Income Category, Email, Housing Type, Work Phone, -0.82, Phone, Education Level, -0.85, Annual Income.","This application was denied due to Income Category, Email, Housing Type, Work Phone, -0.82, Phone, Education Level, -0.85, Annual Income."
1,0,0,270000.0,0,1,1,1,35,1392.0,0.0,0.0,0.0,8,2.0,0,Denied,Denied,"This application was denied due to Email, Income Category, Housing Type, Work Phone, -0.82, Phone, Education Level, -0.85.","This application was denied due to Email, Income Category, Housing Type, Work Phone, -0.82, Phone, Education Level, -0.85."
0,1,0,157500.0,0,1,0,1,48,1086.0,0.0,0.0,0.0,0,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, Phone, Car Ownership, Occupation, -0.15, Education Level, Family Size.","This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, Phone, Car Ownership, Occupation, -0.15, Education Level, Family Size."
0,1,0,202500.0,0,1,1,5,52,377.0,0.0,0.0,0.0,7,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Employment Duration (Days), Income Category, -0.13, -0.82, Work Phone, Car Ownership, Phone, Education Level, -0.15, Family Size.","This application was denied due to -1.62, Email, Employment Duration (Days), Income Category, -0.13, -0.82, Work Phone, Car Ownership, Phone, Education Level, -0.15, Family Size."
0,1,0,202500.0,0,1,1,5,52,377.0,0.0,0.0,0.0,7,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), -0.13, Work Phone, -0.82, Car Ownership, Phone, Education Level, -0.15, Family Size.","This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), -0.13, Work Phone, -0.82, Car Ownership, Phone, Education Level, -0.15, Family Size."
0,1,0,202500.0,0,1,1,5,52,377.0,0.0,0.0,0.0,7,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), -0.13, Work Phone, -0.82, Car Ownership, Phone, Family Size, Education Level.","This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), -0.13, Work Phone, -0.82, Car Ownership, Phone, Family Size, Education Level."
0,1,0,202500.0,0,1,1,5,52,377.0,0.0,0.0,0.0,7,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Employment Duration (Days), Income Category, -0.13, -0.82, Work Phone, Car Ownership, Education Level, Phone, -0.15, Family Size.","This application was denied due to -1.62, Email, Employment Duration (Days), Income Category, -0.13, -0.82, Work Phone, Car Ownership, Education Level, Phone, -0.15, Family Size."
0,1,0,202500.0,0,1,1,5,52,377.0,0.0,0.0,0.0,7,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), -0.13, -0.82, Car Ownership, Work Phone, Phone, Education Level, -0.15.","This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), -0.13, -0.82, Car Ownership, Work Phone, Phone, Education Level, -0.15."
0,1,0,202500.0,0,1,1,5,52,377.0,0.0,0.0,0.0,7,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Employment Duration (Days), Income Category, -0.13, -0.82, Work Phone, Car Ownership, Phone, Education Level, -0.15, Family Size.","This application was denied due to -1.62, Email, Employment Duration (Days), Income Category, -0.13, -0.82, Work Phone, Car Ownership, Phone, Education Level, -0.15, Family Size."
0,1,0,202500.0,0,1,1,5,52,377.0,0.0,0.0,0.0,7,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Income Category, Employment Duration (Days), -0.13, Work Phone, Car Ownership, -0.82, Education Level, Phone, -0.15.","This application was denied due to Email, -1.62, Income Category, Employment Duration (Days), -0.13, Work Phone, Car Ownership, -0.82, Education Level, Phone, -0.15."
0,1,0,202500.0,0,1,1,5,52,377.0,0.0,0.0,0.0,7,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), Work Phone, -0.13, -0.82, Car Ownership, Phone, Education Level, Family Size, -0.15.","This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), Work Phone, -0.13, -0.82, Car Ownership, Phone, Education Level, Family Size, -0.15."
0,1,0,202500.0,0,1,1,5,52,377.0,0.0,0.0,0.0,7,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Email, Employment Duration (Days), -0.13, Work Phone, -0.82, Car Ownership, Education Level, Phone, Family Size, -0.15.","This application was denied due to -1.62, Income Category, Email, Employment Duration (Days), -0.13, Work Phone, -0.82, Car Ownership, Education Level, Phone, Family Size, -0.15."
0,1,0,202500.0,0,1,1,5,52,377.0,0.0,0.0,0.0,7,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Income Category, Employment Duration (Days), -0.13, Work Phone, -0.82, Car Ownership, Phone, Education Level, -0.15, Family Size.","This application was denied due to Email, -1.62, Income Category, Employment Duration (Days), -0.13, Work Phone, -0.82, Car Ownership, Phone, Education Level, -0.15, Family Size."
0,1,0,202500.0,0,1,1,5,52,377.0,0.0,0.0,0.0,7,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Employment Duration (Days), Email, -0.13, -0.82, Work Phone, Car Ownership, Phone, Education Level, -0.15.","This application was denied due to -1.62, Income Category, Employment Duration (Days), Email, -0.13, -0.82, Work Phone, Car Ownership, Phone, Education Level, -0.15."
0,1,0,202500.0,0,1,1,5,52,377.0,0.0,0.0,0.0,7,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), -0.13, Work Phone, -0.82, Car Ownership, Phone, -0.15, Education Level.","This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), -0.13, Work Phone, -0.82, Car Ownership, Phone, -0.15, Education Level."
0,1,0,202500.0,0,1,1,5,52,377.0,0.0,0.0,0.0,7,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Employment Duration (Days), Income Category, -0.13, Work Phone, -0.82, Car Ownership, Phone, Education Level, Family Size, -0.15.","This application was denied due to -1.62, Email, Employment Duration (Days), Income Category, -0.13, Work Phone, -0.82, Car Ownership, Phone, Education Level, Family Size, -0.15."
0,1,1,202500.0,4,5,2,1,38,5429.0,0.0,0.0,0.0,8,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Email, Marital Status, -0.13, -0.57, Work Phone, -0.82, Car Ownership, Phone, -0.85.","This application was denied due to -1.62, Housing Type, Email, Marital Status, -0.13, -0.57, Work Phone, -0.82, Car Ownership, Phone, -0.85."
0,1,1,202500.0,4,5,2,1,38,5429.0,0.0,0.0,0.0,8,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Marital Status, -0.13, -0.57, -0.82, Housing Type, Work Phone, Car Ownership, Phone, -0.85, Family Size.","This application was denied due to -1.62, Email, Marital Status, -0.13, -0.57, -0.82, Housing Type, Work Phone, Car Ownership, Phone, -0.85, Family Size."
0,1,1,202500.0,4,5,2,1,38,5429.0,0.0,0.0,0.0,8,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Email, -0.13, Marital Status, -0.57, Work Phone, -0.82, Car Ownership, Phone, -0.85.","This application was denied due to -1.62, Housing Type, Email, -0.13, Marital Status, -0.57, Work Phone, -0.82, Car Ownership, Phone, -0.85."
1,1,0,405000.0,0,1,0,1,54,195.0,0.0,0.0,0.0,0,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Income Category, Employment Duration (Days), Housing Type, Work Phone, Phone, Occupation, Family Size, Education Level, -0.15, Annual Income.","This application was denied due to Email, -1.62, Income Category, Employment Duration (Days), Housing Type, Work Phone, Phone, Occupation, Family Size, Education Level, -0.15, Annual Income."
1,1,0,405000.0,0,1,0,1,54,195.0,0.0,0.0,0.0,0,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Email, Income Category, Employment Duration (Days), Work Phone, Occupation, Education Level, Phone, -0.15, Family Size.","This application was denied due to -1.62, Housing Type, Email, Income Category, Employment Duration (Days), Work Phone, Occupation, Education Level, Phone, -0.15, Family Size."
1,1,0,405000.0,0,1,0,1,54,195.0,0.0,0.0,0.0,0,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Income Category, Employment Duration (Days), Work Phone, Occupation, Phone, Education Level, -0.15.","This application was denied due to -1.62, Email, Housing Type, Income Category, Employment Duration (Days), Work Phone, Occupation, Phone, Education Level, -0.15."
1,1,0,405000.0,0,1,0,1,54,195.0,0.0,0.0,0.0,0,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Email, Employment Duration (Days), Housing Type, Work Phone, Phone, Education Level, Occupation, -0.15, Family Size.","This application was denied due to -1.62, Income Category, Email, Employment Duration (Days), Housing Type, Work Phone, Phone, Education Level, Occupation, -0.15, Family Size."
1,1,0,405000.0,0,1,0,1,54,195.0,0.0,0.0,0.0,0,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, Employment Duration (Days), Work Phone, Education Level, Phone, Occupation, Family Size, -0.15.","This application was denied due to -1.62, Email, Income Category, Housing Type, Employment Duration (Days), Work Phone, Education Level, Phone, Occupation, Family Size, -0.15."
1,1,0,405000.0,0,1,0,1,54,195.0,0.0,0.0,0.0,0,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Email, Housing Type, Employment Duration (Days), Work Phone, Occupation, Phone, Education Level, -0.15, Family Size.","This application was denied due to -1.62, Income Category, Email, Housing Type, Employment Duration (Days), Work Phone, Occupation, Phone, Education Level, -0.15, Family Size."
1,1,0,405000.0,0,1,0,1,54,195.0,0.0,0.0,0.0,0,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Employment Duration (Days), Income Category, Housing Type, Work Phone, Occupation, Education Level, Phone, Family Size, -0.15.","This application was denied due to -1.62, Email, Employment Duration (Days), Income Category, Housing Type, Work Phone, Occupation, Education Level, Phone, Family Size, -0.15."
1,0,0,180000.0,0,1,1,1,51,1322.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to Income Category, Email, Housing Type, Work Phone, Education Level, Phone, -0.15, Family Size.","This application was denied due to Income Category, Email, Housing Type, Work Phone, Education Level, Phone, -0.15, Family Size."
1,0,0,180000.0,0,1,1,1,51,1322.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to Email, Income Category, Housing Type, Work Phone, Phone, -0.15, Education Level.","This application was denied due to Email, Income Category, Housing Type, Work Phone, Phone, -0.15, Education Level."
1,0,0,180000.0,0,1,1,1,51,1322.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to Email, Income Category, Housing Type, Work Phone, Phone, Education Level, -0.15, Family Size.","This application was denied due to Email, Income Category, Housing Type, Work Phone, Phone, Education Level, -0.15, Family Size."
1,0,0,180000.0,0,1,1,1,51,1322.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to Email, Income Category, Housing Type, Work Phone, Phone, Education Level, -0.15.","This application was denied due to Email, Income Category, Housing Type, Work Phone, Phone, Education Level, -0.15."
1,0,0,180000.0,0,1,1,1,51,1322.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to Email, Income Category, Housing Type, Work Phone, Education Level, Phone, -0.15, Family Size.","This application was denied due to Email, Income Category, Housing Type, Work Phone, Education Level, Phone, -0.15, Family Size."
1,1,1,225000.0,0,1,1,1,46,803.0,1.0,1.0,0.0,10,3.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, -0.13, -0.82, -0.57, -0.20, Education Level, -0.15.","This application was denied due to -1.62, Email, Income Category, Housing Type, -0.13, -0.82, -0.57, -0.20, Education Level, -0.15."
1,1,1,225000.0,0,1,1,1,46,803.0,1.0,1.0,0.0,10,3.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Email, Housing Type, -0.13, -0.57, -0.82, Education Level, -0.20.","This application was denied due to -1.62, Income Category, Email, Housing Type, -0.13, -0.57, -0.82, Education Level, -0.20."
1,1,1,225000.0,0,1,1,1,46,803.0,1.0,1.0,0.0,10,3.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, -0.13, -0.82, -0.57, Education Level, -0.20, -0.15.","This application was denied due to -1.62, Email, Income Category, Housing Type, -0.13, -0.82, -0.57, Education Level, -0.20, -0.15."
1,1,1,225000.0,0,1,1,1,46,803.0,1.0,1.0,0.0,10,3.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, -0.13, -0.57, -0.82, Education Level, -0.20.","This application was denied due to -1.62, Email, Income Category, Housing Type, -0.13, -0.57, -0.82, Education Level, -0.20."
1,1,1,225000.0,0,1,1,1,46,803.0,1.0,1.0,0.0,10,3.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Email, Housing Type, -0.57, -0.13, -0.82, Education Level, -0.15, -0.20, -0.77.","This application was denied due to -1.62, Income Category, Email, Housing Type, -0.57, -0.13, -0.82, Education Level, -0.15, -0.20, -0.77."
1,1,0,135000.0,0,5,0,1,41,1748.0,1.0,1.0,0.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Income Category, Email, -0.27, Occupation, Family Size, -0.85.","This application was denied due to -1.62, Housing Type, Income Category, Email, -0.27, Occupation, Family Size, -0.85."
1,1,0,135000.0,0,5,0,1,41,1748.0,1.0,1.0,0.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Email, Occupation, -0.27.","This application was denied due to -1.62, Income Category, Housing Type, Email, Occupation, -0.27."
1,1,0,135000.0,0,5,0,1,41,1748.0,1.0,1.0,0.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, Occupation, -0.27, -0.85, Family Size.","This application was denied due to -1.62, Email, Income Category, Housing Type, Occupation, -0.27, -0.85, Family Size."
1,1,0,135000.0,0,5,0,1,41,1748.0,1.0,1.0,0.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, -0.27, Occupation, -0.85.","This application was denied due to -1.62, Email, Income Category, Housing Type, -0.27, Occupation, -0.85."
1,1,0,135000.0,0,5,0,1,41,1748.0,1.0,1.0,0.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Income Category, -0.27, Occupation, -0.61, -0.85.","This application was denied due to -1.62, Email, Housing Type, Income Category, -0.27, Occupation, -0.61, -0.85."
1,1,0,135000.0,0,5,0,1,41,1748.0,1.0,1.0,0.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Email, -0.27, Occupation, -0.85, Family Size.","This application was denied due to -1.62, Income Category, Housing Type, Email, -0.27, Occupation, -0.85, Family Size."
0,0,0,112500.0,4,5,1,1,46,711.0,0.0,1.0,0.0,11,2.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, Work Phone, Car Ownership, -0.15, Family Size.","This application was denied due to Email, Housing Type, Work Phone, Car Ownership, -0.15, Family Size."
0,0,0,112500.0,4,5,1,1,46,711.0,0.0,1.0,0.0,11,2.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, Work Phone, Car Ownership, -0.15.","This application was denied due to Email, Housing Type, Work Phone, Car Ownership, -0.15."
0,0,0,112500.0,4,5,1,1,46,711.0,0.0,1.0,0.0,11,2.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, Work Phone, Car Ownership, -0.15.","This application was denied due to Email, Housing Type, Work Phone, Car Ownership, -0.15."
0,0,0,112500.0,4,5,1,1,46,711.0,0.0,1.0,0.0,11,2.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, Car Ownership, Work Phone, Family Size, -0.15.","This application was denied due to Email, Housing Type, Car Ownership, Work Phone, Family Size, -0.15."
0,0,0,112500.0,4,5,1,1,46,711.0,0.0,1.0,0.0,11,2.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, Work Phone, Car Ownership, -0.15, Family Size.","This application was denied due to Email, Housing Type, Work Phone, Car Ownership, -0.15, Family Size."
1,1,0,180000.0,0,5,1,1,61,3178.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, Phone, -0.27, Family Size.","This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, Phone, -0.27, Family Size."
1,1,0,180000.0,0,5,1,1,61,3178.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Income Category, Work Phone, Phone, -0.27, Family Size.","This application was denied due to -1.62, Email, Housing Type, Income Category, Work Phone, Phone, -0.27, Family Size."
1,1,0,180000.0,0,5,1,1,61,3178.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Housing Type, Income Category, Work Phone, Phone, -0.27.","This application was denied due to Email, -1.62, Housing Type, Income Category, Work Phone, Phone, -0.27."
1,1,0,180000.0,0,5,1,1,61,3178.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, Phone, -0.27.","This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, Phone, -0.27."
0,0,1,216000.0,4,5,1,1,35,4121.0,0.0,0.0,0.0,14,3.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, -0.13, -0.57, Work Phone, Phone, Car Ownership, -0.20, -0.85.","This application was denied due to Email, Housing Type, -0.13, -0.57, Work Phone, Phone, Car Ownership, -0.20, -0.85."
0,0,1,216000.0,4,5,1,1,35,4121.0,0.0,0.0,0.0,14,3.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, -0.13, -0.57, Work Phone, Phone, Car Ownership, -0.85, -0.20.","This application was denied due to Email, Housing Type, -0.13, -0.57, Work Phone, Phone, Car Ownership, -0.85, -0.20."
0,0,1,216000.0,4,5,1,1,35,4121.0,0.0,0.0,0.0,14,3.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, -0.13, Work Phone, -0.57, Car Ownership, Phone, -0.20, -0.85.","This application was denied due to Email, Housing Type, -0.13, Work Phone, -0.57, Car Ownership, Phone, -0.20, -0.85."
0,0,1,216000.0,4,5,1,1,35,4121.0,0.0,0.0,0.0,14,3.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, -0.13, -0.57, Work Phone, Car Ownership, Phone, -0.20, -0.85.","This application was denied due to Email, Housing Type, -0.13, -0.57, Work Phone, Car Ownership, Phone, -0.20, -0.85."
0,0,1,216000.0,4,5,1,1,35,4121.0,0.0,0.0,0.0,14,3.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, -0.57, Work Phone, -0.13, Car Ownership, Phone, -0.85.","This application was denied due to Email, Housing Type, -0.57, Work Phone, -0.13, Car Ownership, Phone, -0.85."
0,0,1,216000.0,4,5,1,1,35,4121.0,0.0,0.0,0.0,14,3.0,0,Denied,Denied,"This application was denied due to Housing Type, Email, -0.13, Work Phone, -0.57, Car Ownership, Phone, -0.20, -0.85.","This application was denied due to Housing Type, Email, -0.13, Work Phone, -0.57, Car Ownership, Phone, -0.20, -0.85."
0,0,1,216000.0,4,5,1,1,35,4121.0,0.0,0.0,0.0,14,3.0,0,Denied,Denied,"This application was denied due to Email, -0.13, -0.57, Housing Type, Car Ownership, Work Phone, Phone, -0.85, -0.20.","This application was denied due to Email, -0.13, -0.57, Housing Type, Car Ownership, Work Phone, Phone, -0.85, -0.20."
0,0,1,216000.0,4,5,1,1,35,4121.0,0.0,0.0,0.0,14,3.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, -0.13, Work Phone, -0.57, Car Ownership, Phone, -0.20, -0.85.","This application was denied due to Email, Housing Type, -0.13, Work Phone, -0.57, Car Ownership, Phone, -0.20, -0.85."
0,0,1,216000.0,4,5,1,1,35,4121.0,0.0,0.0,0.0,14,3.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, -0.13, -0.57, Work Phone, Car Ownership, Phone, -0.85, -0.20.","This application was denied due to Email, Housing Type, -0.13, -0.57, Work Phone, Car Ownership, Phone, -0.85, -0.20."
0,0,1,216000.0,4,5,1,1,35,4121.0,0.0,0.0,0.0,14,3.0,0,Denied,Denied,"This application was denied due to Housing Type, Email, -0.13, Work Phone, -0.57, Car Ownership, Phone, -0.85, -0.20.","This application was denied due to Housing Type, Email, -0.13, Work Phone, -0.57, Car Ownership, Phone, -0.85, -0.20."
0,0,1,216000.0,4,5,1,1,35,4121.0,0.0,0.0,0.0,14,3.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, -0.13, Work Phone, -0.57, Car Ownership, Phone, -0.20, -0.85.","This application was denied due to Email, Housing Type, -0.13, Work Phone, -0.57, Car Ownership, Phone, -0.20, -0.85."
0,0,1,216000.0,4,5,1,1,35,4121.0,0.0,0.0,0.0,14,3.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, -0.13, Work Phone, -0.57, Car Ownership, Phone, -0.20, -0.85.","This application was denied due to Email, Housing Type, -0.13, Work Phone, -0.57, Car Ownership, Phone, -0.20, -0.85."
0,0,1,216000.0,4,5,1,1,35,4121.0,0.0,0.0,0.0,14,3.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, -0.13, -0.57, Car Ownership, Work Phone, Phone, -0.20, -0.85.","This application was denied due to Email, Housing Type, -0.13, -0.57, Car Ownership, Work Phone, Phone, -0.20, -0.85."
0,0,1,216000.0,4,5,1,1,35,4121.0,0.0,0.0,0.0,14,3.0,0,Denied,Denied,"This application was denied due to Housing Type, Email, -0.13, -0.57, Work Phone, Car Ownership, Phone, -0.20.","This application was denied due to Housing Type, Email, -0.13, -0.57, Work Phone, Car Ownership, Phone, -0.20."
1,1,1,247500.0,2,1,1,1,35,4578.0,0.0,0.0,0.0,3,3.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.57, Phone, Occupation, Education Level, -0.20, Annual Income, -0.85.","This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.57, Phone, Occupation, Education Level, -0.20, Annual Income, -0.85."
1,1,1,247500.0,2,1,1,1,35,4578.0,0.0,0.0,0.0,3,3.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, -0.57, Work Phone, Phone, Occupation, Education Level, -0.85, -0.20.","This application was denied due to -1.62, Email, Housing Type, -0.57, Work Phone, Phone, Occupation, Education Level, -0.85, -0.20."
1,1,1,247500.0,2,1,1,1,35,4578.0,0.0,0.0,0.0,3,3.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.57, Phone, Occupation, Education Level, -0.20, -0.85, Annual Income.","This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.57, Phone, Occupation, Education Level, -0.20, -0.85, Annual Income."
1,1,0,292500.0,4,2,1,1,39,2538.0,0.0,0.0,0.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.27, Phone, Occupation, Education Level, -0.85.","This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.27, Phone, Occupation, Education Level, -0.85."
1,1,0,292500.0,4,2,1,1,39,2538.0,0.0,0.0,0.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Email, Work Phone, Phone, Occupation, -0.27, -0.85, Education Level, Family Size.","This application was denied due to -1.62, Housing Type, Email, Work Phone, Phone, Occupation, -0.27, -0.85, Education Level, Family Size."
1,1,0,292500.0,4,2,1,1,39,2538.0,0.0,0.0,0.0,3,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Housing Type, Work Phone, -0.27, Occupation, Phone, Education Level, -0.85, Family Size, Annual Income.","This application was denied due to Email, -1.62, Housing Type, Work Phone, -0.27, Occupation, Phone, Education Level, -0.85, Family Size, Annual Income."
1,1,0,292500.0,4,2,1,1,39,2538.0,0.0,0.0,0.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Phone, -0.27, Occupation, -0.85, Education Level, Family Size, Annual Income.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Phone, -0.27, Occupation, -0.85, Education Level, Family Size, Annual Income."
1,1,0,292500.0,4,2,1,1,39,2538.0,0.0,0.0,0.0,3,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Housing Type, Work Phone, Occupation, -0.27, Education Level, Phone, -0.85, Family Size.","This application was denied due to Email, -1.62, Housing Type, Work Phone, Occupation, -0.27, Education Level, Phone, -0.85, Family Size."
1,1,0,292500.0,4,2,1,1,39,2538.0,0.0,0.0,0.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Email, Work Phone, Phone, -0.27, Occupation, Education Level, -0.85, Family Size, Annual Income.","This application was denied due to -1.62, Housing Type, Email, Work Phone, Phone, -0.27, Occupation, Education Level, -0.85, Family Size, Annual Income."
1,1,0,292500.0,4,2,1,1,39,2538.0,0.0,0.0,0.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Occupation, Phone, -0.27, Education Level, -0.85, Family Size.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Occupation, Phone, -0.27, Education Level, -0.85, Family Size."
0,1,1,135000.0,2,5,2,1,31,1687.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Marital Status, -0.57, Car Ownership, Phone, -0.27, Age (Days), Family Size.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Marital Status, -0.57, Car Ownership, Phone, -0.27, Age (Days), Family Size."
0,1,1,135000.0,2,5,2,1,31,1687.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Marital Status, -0.57, Car Ownership, Phone, -0.27, Age (Days), Family Size.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Marital Status, -0.57, Car Ownership, Phone, -0.27, Age (Days), Family Size."
0,1,1,135000.0,2,5,2,1,31,1687.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Marital Status, Housing Type, Work Phone, -0.57, Car Ownership, -0.27, Phone, Age (Days), Family Size.","This application was denied due to -1.62, Email, Marital Status, Housing Type, Work Phone, -0.57, Car Ownership, -0.27, Phone, Age (Days), Family Size."
0,1,1,135000.0,2,5,2,1,31,1687.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Marital Status, Work Phone, -0.57, Car Ownership, Phone, -0.27, Age (Days), Family Size, -0.61.","This application was denied due to -1.62, Email, Housing Type, Marital Status, Work Phone, -0.57, Car Ownership, Phone, -0.27, Age (Days), Family Size, -0.61."
0,1,1,135000.0,2,5,2,1,31,1687.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Marital Status, -0.57, Work Phone, Car Ownership, -0.27, Phone, Age (Days), Family Size.","This application was denied due to -1.62, Email, Housing Type, Marital Status, -0.57, Work Phone, Car Ownership, -0.27, Phone, Age (Days), Family Size."
0,1,1,135000.0,2,5,2,1,31,1687.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Housing Type, Marital Status, -0.57, Work Phone, Car Ownership, Age (Days), Phone, -0.27, Family Size.","This application was denied due to Email, -1.62, Housing Type, Marital Status, -0.57, Work Phone, Car Ownership, Age (Days), Phone, -0.27, Family Size."
